"faq_id","question","answer","intent","keywords","category","answer_format","enabled","updated_at","updated_by","note","required_keywords","exclude_keywords","ambiguity_keywords","prefer_candidate","auto_answer_allowed"
"FAQ-000531","EDRの回復キーが必要です","端末名と表示中のキーIDを共有してください。本人確認後に案内します。","EDRの回復キーが必要について対応方法を知りたい","EDR、回復キー、必要、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、EDRの回復キーが必要","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000532","EDRの更新が止まっています","サービス状態とネットワーク接続を確認し、必要に応じて再配布します。","EDRの更新が止まっていについて対応方法を知りたい","EDR、更新、止まってい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、EDRの更新が止まってい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","更新","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","","False","True"
"FAQ-000533","EDRの警告が頻繁に出ます","誤検知の可能性もあるため、発生時刻と対象ファイル名を共有してください。","EDRの警告が頻繁に出について対応方法を知りたい","EDR、警告、頻繁、MFA、多要素認証、ウイルス、セキュリティ、脅威、不審メール、EDRの警告が頻繁に出","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000534","EDRの適用状況を確認したいです","管理コンソールで対象端末の準拠状態を確認します。","EDRの適用状況を確認したいを確認したい","EDR、適用状況、確認したい、状況確認、進捗確認、状態確認、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、EDRの適用状況を確認したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000535","EDRで外部メディア書き込みを許可したいです","情報管理部門の承認が必要です。利用期間と保存データ種別を申請してください。","EDRで外部メディア書き込みを許可したいについて対応方法を知りたい","EDR、外部メディア書き込み、許可したい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、EDRで外部メディア書き込みを許可したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000536","EDRのポリシー除外申請をしたいです","対象アプリ、通信先、業務理由を明記のうえ例外申請を提出してください。","EDRのポリシー除外申請をしたいの申請・手続き方法を知りたい","EDR、ポリシー除外申請、申請方法、承認状況、購入依頼、ライセンス申請、手続き、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000537","ウイルス対策ソフトの登録方法がわかりません","社内手順書に従って登録してください。困難な場合は窓口で対面支援します。","ウイルス対策ソフトの登録方法がわかりませんの設定・変更方法を知りたい","ウイルス対策ソフト、登録方法、わかりません、設定方法、初期設定、セットアップ、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、ウイルス対策ソフトの登録方法がわかりません","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000538","ウイルス対策ソフトで認証コードが受け取れません","時刻同期、通信状況、登録済み電話番号または認証アプリを確認してください。","ウイルス対策ソフトで認証コードが受け取れませんについて対応方法を知りたい","ウイルス対策ソフト、認証コード、受け取れません、ログインできない、サインインできない、認証エラー、入れない、ID確認、エラー表示、エラーコード、失敗する、警告が出る、MFA、多要素認証","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000539","ウイルス対策ソフトが脅威を検知したと表示しました","表示内容のスクリーンショットを取得し、PCをネットワークから切断して連絡してください。","ウイルス対策ソフトが脅威を検知したと表示しましたについて対応方法を知りたい","ウイルス対策ソフト、脅威、検知した、表示しました、表示されない、画面が出ない、見えない、映らない、表示崩れ、MFA、多要素認証、ウイルス、セキュリティ、警告","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000540","ウイルス対策ソフトでUSB利用がブロックされました","ポリシー制限の可能性があります。業務利用理由を添えて例外申請してください。","ウイルス対策ソフトでUSB利用がブロックされました問題を解決したい","USB、ウイルス対策ソフト、USB利用、ブロックされました、アカウントロック、ロック解除、ログイン不可、解除依頼、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000541","ウイルス対策ソフトの回復キーが必要です","端末名と表示中のキーIDを共有してください。本人確認後に案内します。","ウイルス対策ソフトの回復キーが必要について対応方法を知りたい","ウイルス対策ソフト、回復キー、必要、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、ウイルス対策ソフトの回復キーが必要","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000542","ウイルス対策ソフトの更新が止まっています","サービス状態とネットワーク接続を確認し、必要に応じて再配布します。","ウイルス対策ソフトの更新が止まっていについて対応方法を知りたい","ウイルス対策ソフト、更新、止まってい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、ウイルス対策ソフトの更新が止まってい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト、更新","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000543","ウイルス対策ソフトの警告が頻繁に出ます","誤検知の可能性もあるため、発生時刻と対象ファイル名を共有してください。","ウイルス対策ソフトの警告が頻繁に出について対応方法を知りたい","ウイルス対策ソフト、警告、頻繁、MFA、多要素認証、ウイルス、セキュリティ、脅威、不審メール、ウイルス対策ソフトの警告が頻繁に出","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000544","ウイルス対策ソフトの適用状況を確認したいです","管理コンソールで対象端末の準拠状態を確認します。","ウイルス対策ソフトの適用状況を確認したいを確認したい","ウイルス対策ソフト、適用状況、確認したい、状況確認、進捗確認、状態確認、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、ウイルス対策ソフトの適用状況を確認したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000545","ウイルス対策ソフトで外部メディア書き込みを許可したいです","情報管理部門の承認が必要です。利用期間と保存データ種別を申請してください。","ウイルス対策ソフトで外部メディア書き込みを許可したいについて対応方法を知りたい","ウイルス対策ソフト、外部メディア書き込み、許可したい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、ウイルス対策ソフトで外部メディア書き込みを許可したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000546","ウイルス対策ソフトのポリシー除外申請をしたいです","対象アプリ、通信先、業務理由を明記のうえ例外申請を提出してください。","ウイルス対策ソフトのポリシー除外申請をしたいの申請・手続き方法を知りたい","ウイルス対策ソフト、ポリシー除外申請、申請方法、承認状況、購入依頼、ライセンス申請、手続き、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","False"
"FAQ-000547","BitLockerの登録方法がわかりません","社内手順書に従って登録してください。困難な場合は窓口で対面支援します。","BitLockerの登録方法がわかりませんの設定・変更方法を知りたい","BitLocker、登録方法、わかりません、設定方法、初期設定、セットアップ、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、BitLockerの登録方法がわかりません","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000548","BitLockerで認証コードが受け取れません","時刻同期、通信状況、登録済み電話番号または認証アプリを確認してください。","BitLockerで認証コードが受け取れませんについて対応方法を知りたい","BitLocker、認証コード、受け取れません、ログインできない、サインインできない、認証エラー、入れない、ID確認、エラー表示、エラーコード、失敗する、警告が出る、MFA、多要素認証","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000549","BitLockerが脅威を検知したと表示しました","表示内容のスクリーンショットを取得し、PCをネットワークから切断して連絡してください。","BitLockerが脅威を検知したと表示しましたについて対応方法を知りたい","BitLocker、脅威、検知した、表示しました、表示されない、画面が出ない、見えない、映らない、表示崩れ、MFA、多要素認証、ウイルス、セキュリティ、警告","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000550","BitLockerでUSB利用がブロックされました","ポリシー制限の可能性があります。業務利用理由を添えて例外申請してください。","BitLockerでUSB利用がブロックされました問題を解決したい","USB、BitLocker、USB利用、ブロックされました、アカウントロック、ロック解除、ログイン不可、解除依頼、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000551","BitLockerの回復キーが必要です","端末名と表示中のキーIDを共有してください。本人確認後に案内します。","BitLockerの回復キーが必要について対応方法を知りたい","BitLocker、回復キー、必要、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、BitLockerの回復キーが必要","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000552","BitLockerの更新が止まっています","サービス状態とネットワーク接続を確認し、必要に応じて再配布します。","BitLockerの更新が止まっていについて対応方法を知りたい","BitLocker、更新、止まってい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、BitLockerの更新が止まってい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","更新","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","","False","True"
"FAQ-000553","BitLockerの警告が頻繁に出ます","誤検知の可能性もあるため、発生時刻と対象ファイル名を共有してください。","BitLockerの警告が頻繁に出について対応方法を知りたい","BitLocker、警告、頻繁、MFA、多要素認証、ウイルス、セキュリティ、脅威、不審メール、BitLockerの警告が頻繁に出","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000554","BitLockerの適用状況を確認したいです","管理コンソールで対象端末の準拠状態を確認します。","BitLockerの適用状況を確認したいを確認したい","BitLocker、適用状況、確認したい、状況確認、進捗確認、状態確認、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、BitLockerの適用状況を確認したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000555","BitLockerで外部メディア書き込みを許可したいです","情報管理部門の承認が必要です。利用期間と保存データ種別を申請してください。","BitLockerで外部メディア書き込みを許可したいについて対応方法を知りたい","BitLocker、外部メディア書き込み、許可したい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、BitLockerで外部メディア書き込みを許可したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000556","BitLockerのポリシー除外申請をしたいです","対象アプリ、通信先、業務理由を明記のうえ例外申請を提出してください。","BitLockerのポリシー除外申請をしたいの申請・手続き方法を知りたい","BitLocker、ポリシー除外申請、申請方法、承認状況、購入依頼、ライセンス申請、手続き、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker、セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、MDM","","False","True"
"FAQ-000557","デバイス制御の登録方法がわかりません","社内手順書に従って登録してください。困難な場合は窓口で対面支援します。","デバイス制御の登録方法がわかりませんの設定・変更方法を知りたい","デバイス制御、登録方法、わかりません、設定方法、初期設定、セットアップ、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、デバイス制御の登録方法がわかりません","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000558","デバイス制御で認証コードが受け取れません","時刻同期、通信状況、登録済み電話番号または認証アプリを確認してください。","デバイス制御で認証コードが受け取れませんについて対応方法を知りたい","デバイス制御、認証コード、受け取れません、ログインできない、サインインできない、認証エラー、入れない、ID確認、エラー表示、エラーコード、失敗する、警告が出る、MFA、多要素認証","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000559","デバイス制御が脅威を検知したと表示しました","表示内容のスクリーンショットを取得し、PCをネットワークから切断して連絡してください。","デバイス制御が脅威を検知したと表示しましたについて対応方法を知りたい","デバイス制御、脅威、検知した、表示しました、表示されない、画面が出ない、見えない、映らない、表示崩れ、MFA、多要素認証、ウイルス、セキュリティ、警告","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000560","デバイス制御でUSB利用がブロックされました","ポリシー制限の可能性があります。業務利用理由を添えて例外申請してください。","デバイス制御でUSB利用がブロックされました問題を解決したい","USB、デバイス制御、USB利用、ブロックされました、アカウントロック、ロック解除、ログイン不可、解除依頼、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ、ブロック","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000561","デバイス制御の回復キーが必要です","端末名と表示中のキーIDを共有してください。本人確認後に案内します。","デバイス制御の回復キーが必要について対応方法を知りたい","デバイス制御、回復キー、必要、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、デバイス制御の回復キーが必要","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000562","デバイス制御の更新が止まっています","サービス状態とネットワーク接続を確認し、必要に応じて再配布します。","デバイス制御の更新が止まっていについて対応方法を知りたい","デバイス制御、更新、止まってい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、デバイス制御の更新が止まってい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","更新","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","","False","True"
"FAQ-000563","デバイス制御の警告が頻繁に出ます","誤検知の可能性もあるため、発生時刻と対象ファイル名を共有してください。","デバイス制御の警告が頻繁に出について対応方法を知りたい","デバイス制御、警告、頻繁、MFA、多要素認証、ウイルス、セキュリティ、脅威、不審メール、デバイス制御の警告が頻繁に出","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000564","デバイス制御の適用状況を確認したいです","管理コンソールで対象端末の準拠状態を確認します。","デバイス制御の適用状況を確認したいを確認したい","デバイス制御、適用状況、確認したい、状況確認、進捗確認、状態確認、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、デバイス制御の適用状況を確認したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000565","デバイス制御で外部メディア書き込みを許可したいです","情報管理部門の承認が必要です。利用期間と保存データ種別を申請してください。","デバイス制御で外部メディア書き込みを許可したいについて対応方法を知りたい","デバイス制御、外部メディア書き込み、許可したい、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審メール、デバイス制御で外部メディア書き込みを許可したい","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000566","デバイス制御のポリシー除外申請をしたいです","対象アプリ、通信先、業務理由を明記のうえ例外申請を提出してください。","デバイス制御のポリシー除外申請をしたいの申請・手続き方法を知りたい","デバイス制御、ポリシー除外申請、申請方法、承認状況、購入依頼、ライセンス申請、手続き、MFA、多要素認証、ウイルス、セキュリティ、警告、脅威、不審","セキュリティ","markdown","TRUE","2026-05-03 19:30:23","admin","12","セキュリティ","起案書、プリンタ、VPN、メール、パスワード、ウイルス、マルウェア、暗号化、BitLocker","","False","True"
"FAQ-000567","新規PC申請の申請方法を教えてください","社内ポータルの申請メニューから必要項目を入力してください。","新規PC申請の申請方法を教えてくださいの申請・手続き方法を知りたい","新規PC申請、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文、トライアル、新規PC申請の申請方法を教えてください","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、申請方法","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000568","新規PC申請の承認状況を確認したいです","申請番号を共有いただければ進捗を確認します。","新規PC申請の承認状況を確認したいの申請・手続き方法を知りたい","新規PC申請、承認状況、確認したい、申請方法、購入依頼、ライセンス申請、手続き、状況確認、進捗確認、状態確認、申請、購買、承認、ライセンス","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、承認状況","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000569","新規PC申請を急ぎで処理してほしいです","理由と希望日を記載してください。承認フロー上、即日対応できない場合があります。","新規PC申請を急ぎで処理してほしいの申請・手続き方法を知りたい","新規PC申請、急ぎ、処理してほしい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、急ぎ","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000570","新規PC申請の入力項目がわかりません","申請画面の必須項目一覧または申請マニュアルを参照してください。","新規PC申請の入力項目がわかりませんの申請・手続き方法を知りたい","新規PC申請、入力項目、わかりません、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、入力項目","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000571","新規PC申請を代理申請したいです","代理権限の付与または委任メールが必要です。","新規PC申請を代理申請したいの申請・手続き方法を知りたい","新規PC申請、代理申請したい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文、トライアル","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、代理申請したい","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000572","新規PC申請の申請を取り下げたいです","承認前であれば申請者自身で取消可能です。承認後は情シスへご連絡ください。","新規PC申請の申請を取り下げたいの申請・手続き方法を知りたい","新規PC申請、申請、取り下げたい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、購買、承認、ライセンス、見積、注文、トライアル","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、取り下げたい","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000573","新規PC申請で対象システムが選べません","申請対象が未公開またはライセンス上限に達している可能性があります。","新規PC申請で対象システムが選べませんの申請・手続き方法を知りたい","新規PC申請、対象システム、選べません、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、対象システム","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000574","新規PC申請の見積もりを先にほしいです","用途、数量、希望納期を共有ください。見積取得後に申請手続きを案内します。","新規PC申請の見積もりを先にほしいの申請・手続き方法を知りたい","新規PC申請、見積、ほしい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、注文、トライアル","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、見積","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000575","新規PC申請の標準納期を知りたいです","在庫品は数営業日、取り寄せ品は1〜3週間が目安です。","新規PC申請の標準納期を知りたいの申請・手続き方法を知りたい","新規PC申請、標準納期、知りたい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、標準納期","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000576","新規PC申請の承認者を変更したいです","組織改編や代理承認設定の影響があるため、対象申請番号を添えて依頼してください。","新規PC申請の承認者を変更したいの申請・手続き方法を知りたい","新規PC申請、承認者、変更したい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","新規PC申請、承認者","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-000577","ソフトウェア申請の申請方法を教えてください","社内ポータルの申請メニューから必要項目を入力してください。","ソフトウェア申請の申請方法を教えてくださいの申請・手続き方法を知りたい","ソフトウェア申請、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文、トライアル、ソフトウェア申請の申請方法を教えてください","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","True"
"FAQ-000578","ソフトウェア申請の承認状況を確認したいです","申請番号を共有いただければ進捗を確認します。","ソフトウェア申請の承認状況を確認したいの申請・手続き方法を知りたい","ソフトウェア申請、承認状況、確認したい、申請方法、購入依頼、ライセンス申請、手続き、状況確認、進捗確認、状態確認、申請、購買、承認、ライセンス","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","True"
"FAQ-000579","ソフトウェア申請を急ぎで処理してほしいです","理由と希望日を記載してください。承認フロー上、即日対応できない場合があります。","ソフトウェア申請を急ぎで処理してほしいの申請・手続き方法を知りたい","ソフトウェア申請、急ぎ、処理してほしい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","True"
"FAQ-000580","ソフトウェア申請の入力項目がわかりません","申請画面の必須項目一覧または申請マニュアルを参照してください。","ソフトウェア申請の入力項目がわかりませんの申請・手続き方法を知りたい","ソフトウェア申請、入力項目、わかりません、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","True"
"FAQ-000581","ソフトウェア申請を代理申請したいです","代理権限の付与または委任メールが必要です。","ソフトウェア申請を代理申請したいの申請・手続き方法を知りたい","ソフトウェア申請、代理申請したい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、申請、購買、承認、ライセンス、見積、注文、トライアル","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","True"
"FAQ-000582","ソフトウェア申請の申請を取り下げたいです","承認前であれば申請者自身で取消可能です。承認後は情シスへご連絡ください。","ソフトウェア申請の申請を取り下げたいの申請・手続き方法を知りたい","ソフトウェア申請、申請、取り下げたい、申請方法、承認状況、購入依頼、ライセンス申請、手続き、購買、承認、ライセンス、見積、注文、トライアル","申請・購買","markdown","TRUE","2026-05-03 19:30:23","admin","12","ソフト","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","アプリ、ソフト、インストール","True","True"
